date,time,lat,long,country,city,area,direction,dist,depth,xm,md,richter,mw,ms,mb
1965.05.16,12:29:04 AM,38.16,38.98,turkey,malatya,telusagi_puturge,south_west,1.7,26.0,5.2,5.0,4.9,5.2,5.0,4.9
1967.07.22,12:35:40 AM,40.79,30.42,turkey,sakarya,koprubasi_adapazari,south_west,1.7,4.0,5.0,4.7,4.7,5.0,4.7,4.7
1967.07.24,12:40:21 AM,40.64,30.52,turkey,sakarya,karapurcek,south_west,1.7,4.0,4.4,4.2,4.2,4.4,4.0,4.3
1969.03.24,12:59:34 AM,39.11,28.51,turkey,manisa,bardakci_demirci,south_west,1.7,30.0,5.3,5.0,5.1,5.3,5.0,5.0
1969.12.25,12:07:14 AM,39.18,42.55,turkey,mus,mollabaki_malazgirt,south_west,1.7,66.0,4.9,4.7,4.6,4.9,4.6,4.6
1970.03.28,12:23:28 AM,38.1,29.2,turkey,denizli,dagmarmara_cal,south_west,1.7,33.0,5.0,4.7,4.7,5.0,4.7,4.7
1970.03.29,12:00:36 AM,39.08,29.5,turkey,kutahya,polat_gediz,south_west,1.7,42.0,4.4,4.2,4.4,4.4,4.0,4.3
1970.04.18,12:31:10 AM,38.8,29.7,turkey,usak,kucukoturak_banaz,south_west,1.7,45.0,4.7,4.5,4.5,4.7,4.4,4.6
1970.04.18,12:54:19 AM,38.8,29.7,turkey,usak,kucukoturak_banaz,south_west,1.7,73.0,4.3,4.1,4.1,4.3,3.9,4.2
1974.09.13,12:55:07 AM,37.4,36.06,turkey,osmaniye,yusufizzettin_kadirli,south_west,1.7,59.0,4.3,4.1,4.1,4.3,3.9,4.2
2016.12.23,12:02:55 AM,40.25,27.02,turkey,canakkale,kozcesme_biga,south_west,1.7,4.8,3.6,0.0,3.4,3.6,0.0,0.0
1934.11.12,12:19:19 AM,38.54,41.0,turkey,diyarbakir,dolun_kulp,south_east,1.7,50.0,5.9,5.7,5.6,5.9,5.9,5.6
1936.09.21,12:41:25 AM,41.21,33.53,turkey,kastamonu,enbiya_ihsangazi,south_east,1.7,20.0,5.3,5.0,5.0,5.3,5.1,5.1
1938.07.02,12:26:45 AM,40.17,27.88,turkey,balikesir,golyaka_bandirma,south_east,1.7,10.0,5.3,5.0,4.9,5.3,5.0,5.0
1967.06.18,12:28:54 AM,36.78,29.32,turkey,mugla,sogutludere_fethiye,south_east,1.7,35.0,5.0,4.8,4.8,5.0,4.8,4.9
1969.01.10,12:33:15 AM,41.66,32.47,turkey,bartin,dogasi,south_east,1.7,18.0,4.6,4.4,4.4,4.6,4.3,4.5
1969.03.25,12:40:27 AM,39.02,28.9,turkey,manisa,minnetler_demirci,south_east,1.7,25.0,4.7,4.5,4.4,4.7,4.4,4.6
1970.05.29,12:38:51 AM,39.11,29.68,turkey,kutahya,yenicearmutcuk_cavdarhisar,south_east,1.7,21.0,4.4,4.2,4.4,4.4,4.0,4.3
2014.10.11,12:42:10 AM,38.21,27.06,turkey,izmir,yenikoy_menderes,south_east,1.7,13.3,4.0,0.0,4.0,3.9,0.0,0.0
2015.07.02,12:22:26 AM,39.68,27.85,turkey,balikesir,kabakdere,south_east,1.7,5.5,4.0,0.0,4.0,3.8,0.0,0.0
2015.12.17,12:52:15 AM,38.84,27.16,turkey,izmir,haciomerli_aliaga,south_east,1.7,13.4,3.8,0.0,3.8,0.0,0.0,0.0
2017.03.14,12:30:07 AM,37.53,38.48,turkey,adiyaman,kirmacik_samsat,south_east,1.7,12.5,3.8,0.0,3.7,3.8,0.0,0.0
2017.04.29,12:39:13 AM,38.84,40.16,turkey,elazig,asagidemirci_kovancilar,south_east,1.7,7.5,3.6,0.0,3.6,3.6,0.0,0.0
2017.06.22,12:56:34 AM,38.66,27.53,turkey,manisa,yenimahmudiye,south_east,1.7,11.3,4.1,0.0,4.1,4.1,0.0,0.0
1967.07.23,12:48:55 AM,40.63,30.36,turkey,sakarya,bogazkoy_geyve,south,1.7,33.0,4.9,4.7,4.7,4.9,4.7,4.6
1960.08.09,12:01:33 AM,38.6,41.1,turkey,diyarbakir,agackorur_kulp,north_west,1.7,66.0,4.5,4.3,4.3,4.5,4.2,4.4
1962.04.19,12:55:31 AM,38.74,44.19,turkey,van,bakisik_saray,north_west,1.7,40.0,4.9,4.7,4.7,4.9,4.7,4.8
1968.09.03,12:22:02 AM,41.78,32.45,turkey,bartin,cakrazbuz_amasra,north_west,1.7,33.0,4.4,4.2,4.2,4.4,4.0,4.3
1969.03.24,12:13:17 AM,39.08,28.65,turkey,manisa,akdere_demirci,north_west,1.7,20.0,4.8,4.6,0.0,4.8,4.5,4.7
1969.03.25,12:13:30 AM,39.08,28.44,turkey,manisa,begenler_gordes,north_west,1.7,42.0,5.0,4.7,4.5,5.0,4.7,4.7
1969.11.15,12:54:37 AM,37.78,29.91,turkey,burdur,igdir_yesilova,north_west,1.7,6.0,4.8,4.7,4.5,4.8,4.6,4.7
1970.03.28,12:44:00 AM,39.07,29.76,turkey,kutahya,tokul_aslanapa,north_west,1.7,32.0,5.3,5.1,0.0,5.3,5.2,5.0
1970.03.31,12:08:22 AM,39.03,29.49,turkey,kutahya,comaklar_gediz,north_west,1.7,37.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.04.02,12:28:32 AM,39.11,29.57,turkey,kutahya,yeginler_gediz,north_west,1.7,28.0,4.5,4.3,4.5,4.5,4.2,4.4
1971.05.16,12:39:35 AM,37.55,29.86,turkey,burdur,gencali_yesilova,north_west,1.7,32.0,4.8,4.7,4.7,4.8,4.6,4.5
2011.10.26,12:42:27 AM,38.69,43.3,turkey,van,yumrutepe,north_west,1.7,5.5,4.5,0.0,0.0,4.4,0.0,4.5
2017.03.08,12:09:58 AM,39.98,27.66,turkey,balikesir,catak_gonen,north_west,1.7,7.5,4.0,0.0,4.0,3.8,0.0,0.0
1970.03.29,12:12:43 AM,39.2,29.2,turkey,kutahya,kurtdere_hisarcik,north_east,1.7,10.0,4.5,4.3,4.4,4.5,4.2,4.4
1970.04.22,12:51:00 AM,38.87,29.98,turkey,kutahya,dumlupinar,north_east,1.7,36.0,4.6,4.4,4.4,4.6,4.3,4.5
2004.12.31,12:00:01 AM,37.12,28.25,turkey,mugla,yenibagyaka,north_east,1.7,11.0,3.8,3.7,3.6,3.8,0.0,0.0
2007.10.29,12:41:40 AM,36.97,29.24,turkey,denizli,elmali_cameli,north_east,1.7,5.0,4.4,0.0,4.4,4.3,0.0,0.0
2017.01.02,12:50:57 AM,39.54,26.13,turkey,canakkale,gulpinar_ayvacik,north_east,1.7,5.6,3.7,0.0,3.6,3.7,0.0,0.0
2016.01.10,12:26:13 AM,39.57,34.35,turkey,kirsehir,hacidurakli_cicekdagi,north,1.7,3.1,3.6,0.0,3.6,0.0,0.0,0.0
1971.05.12,12:44:10 AM,37.56,30.09,turkey,burdur,karacal,east,1.7,15.0,4.6,4.4,4.4,4.6,4.3,4.5
2017.02.25,12:06:03 AM,36.93,36.09,turkey,hatay,asagiburnaz_erzin,east,1.7,9.5,4.5,0.0,4.4,4.5,0.0,0.0
1931.07.31,12:25:57 AM,41.02,39.55,turkey,trabzon,akcaabat,west,1.8,10.0,5.2,4.9,4.9,5.2,4.9,4.9
1969.02.12,12:43:05 AM,40.7,30.29,turkey,sakarya,uzunkum_sapanca,west,1.8,30.0,4.6,4.4,4.4,4.6,4.3,4.5
1971.10.10,12:10:54 AM,37.16,30.16,turkey,antalya,akyar_korkuteli,west,1.8,31.0,4.3,4.1,4.1,4.3,3.9,4.2
2004.04.01,12:35:20 AM,39.95,40.8,turkey,erzurum,caykoy_askale,west,1.8,10.0,4.7,4.5,4.6,4.5,4.7,0.0
2017.07.25,12:13:24 AM,38.0,38.42,turkey,adiyaman,inlice_sincik,west,1.8,1.4,3.8,0.0,3.6,3.8,0.0,0.0
1940.02.02,12:46:21 AM,39.6,38.1,turkey,sivas,kaledibi_divrigi,south_west,1.8,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1952.01.26,12:50:00 AM,39.1,26.9,turkey,izmir,kizilcukur_dikili,south_west,1.8,30.0,4.8,4.7,4.6,4.8,4.6,4.7
1953.10.14,12:13:58 AM,38.7,41.9,turkey,mus,icbogaz_korkut,south_west,1.8,30.0,4.7,4.6,4.6,4.7,4.5,4.6
1965.07.13,12:19:01 AM,37.5,27.8,turkey,aydin,isiklar_karpuzlu,south_west,1.8,35.0,4.7,4.6,4.6,4.7,4.5,4.4
1970.04.30,12:58:22 AM,39.31,29.31,turkey,kutahya,bahatlar_emet,south_west,1.8,25.0,4.9,4.7,4.6,4.9,4.6,4.6
1970.12.21,12:22:25 AM,39.09,29.41,turkey,kutahya,akkaya_gediz,south_west,1.8,27.0,4.3,4.1,4.1,4.3,3.9,4.2
1971.06.19,12:27:17 AM,37.16,29.64,turkey,burdur,kayacik_cavdir,south_west,1.8,34.0,5.0,4.7,4.5,5.0,4.7,4.7
1971.09.21,12:04:19 AM,38.58,44.14,turkey,van,degirmigol_saray,south_west,1.8,17.0,4.6,4.4,4.4,4.6,4.3,4.3
1972.06.23,12:16:03 AM,39.16,29.17,turkey,kutahya,ulaslar_hisarcik,south_west,1.8,20.0,4.4,4.2,4.2,4.4,4.0,4.3
2005.03.23,12:44:51 AM,39.39,40.8,turkey,bingol,sarikusak_karliova,south_west,1.8,5.0,5.7,0.0,5.5,5.7,0.0,0.0
2013.03.17,12:03:05 AM,39.28,27.84,turkey,manisa,gokcukur_kirkagac,south_west,1.8,8.0,3.8,0.0,3.8,3.5,0.0,0.0
2016.01.07,12:01:46 AM,38.9,43.54,turkey,van,colpan,south_west,1.8,5.0,4.4,0.0,4.4,4.5,0.0,0.0
2017.02.06,12:58:01 AM,39.52,26.1,turkey,canakkale,gulpinar_ayvacik,south_west,1.8,13.9,5.3,0.0,5.3,5.1,0.0,0.0
1939.12.28,12:25:28 AM,40.47,37.0,turkey,tokat,kokluce_niksar,south_east,1.8,40.0,5.8,5.5,5.5,5.8,5.7,5.5
1966.06.19,12:55:30 AM,38.55,27.35,turkey,manisa,karakoca,south_east,1.8,9.0,4.9,4.8,4.8,4.9,4.8,4.6
1968.05.25,12:29:26 AM,40.86,42.16,turkey,erzurum,ilikaynak_olur,south_east,1.8,9.0,4.7,4.5,4.5,4.7,4.4,4.6
1970.04.13,12:16:00 AM,39.32,29.03,turkey,kutahya,yukaridolaylar_simav,south_east,1.8,15.0,4.7,4.6,4.6,4.7,4.5,4.4
1973.08.01,12:56:09 AM,40.91,34.6,turkey,corum,catak_osmancik,south_east,1.8,19.0,4.3,4.1,4.1,4.3,3.9,4.2
2003.07.26,12:00:57 AM,38.11,28.87,turkey,denizli,alacaoglu_buldan,south_east,1.8,6.0,4.9,0.0,4.9,4.7,0.0,0.0
2013.05.06,12:33:18 AM,37.31,37.15,turkey,kahramanmaras,cicek_pazarcik,south_east,1.8,8.0,4.0,0.0,4.0,3.8,0.0,0.0
2016.09.12,12:28:51 AM,38.63,27.58,turkey,manisa,cavusoglu,south_east,1.8,9.3,3.5,0.0,3.4,3.5,0.0,0.0
2016.10.15,12:49:15 AM,38.93,27.72,turkey,manisa,ballica_akhisar,south_east,1.8,11.7,4.3,0.0,4.0,4.3,0.0,0.0
2017.05.03,12:09:49 AM,37.1,28.66,turkey,mugla,kavakcali_ula,south_east,1.8,5.0,3.6,0.0,3.2,3.6,0.0,0.0
1972.09.03,12:38:46 AM,39.16,27.98,turkey,manisa,akkocali_akhisar,south,1.8,30.0,4.9,4.7,4.7,4.9,4.6,4.6
2017.02.11,12:48:00 AM,39.53,26.19,turkey,canakkale,yukarikoy_ayvacik,south,1.8,10.3,3.5,0.0,3.5,3.5,0.0,0.0
1928.10.04,12:14:08 AM,40.22,33.67,turkey,kirikkale,akkuyu_sulakyurt,north_west,1.8,10.0,5.8,5.5,5.5,5.8,5.7,5.5
1957.06.01,12:27:00 AM,40.75,30.86,turkey,duzce,degirmentepe_golyaka,north_west,1.8,50.0,5.3,5.0,4.9,5.3,5.0,5.0
1965.10.04,12:54:06 AM,39.6,26.5,turkey,canakkale,yenicam_ayvacik,north_west,1.8,10.0,4.4,4.3,4.1,4.4,4.1,4.4
1974.08.29,12:02:30 AM,38.84,29.28,turkey,kutahya,alikahya_gediz,north_west,1.8,19.0,4.3,4.1,4.2,4.3,3.9,4.2
2015.11.18,12:55:39 AM,37.82,29.31,turkey,denizli,kocabas_honaz,north_west,1.8,8.2,4.3,0.0,4.3,4.3,0.0,0.0
2016.10.25,12:18:56 AM,39.79,28.68,turkey,bursa,haciahmet_mustafakemalpasa,north_west,1.8,3.8,3.5,0.0,3.2,3.5,0.0,0.0
2017.02.06,12:51:40 AM,39.55,26.11,turkey,canakkale,gulpinar_ayvacik,north_west,1.8,11.0,5.4,0.0,5.4,5.2,0.0,0.0
2017.04.22,12:01:14 AM,38.64,27.61,turkey,manisa,yesilkoy,north_west,1.8,10.0,3.9,0.0,3.7,3.9,0.0,0.0
1943.09.06,12:32:47 AM,40.21,31.35,turkey,ankara,akdere_nallihan,north_east,1.8,10.0,5.2,4.9,4.9,5.2,4.9,4.9
1960.03.06,12:37:06 AM,41.3,26.5,turkey,edirne,rahmanca_meric,north_east,1.8,22.0,4.4,4.3,4.2,4.4,4.1,4.4
1960.08.31,12:12:00 AM,39.09,35.98,turkey,kayseri,sarioglan,north_east,1.8,70.0,4.9,4.7,4.7,4.9,4.7,4.8
1965.10.17,12:23:07 AM,38.08,38.5,turkey,adiyaman,karakose_sincik,north_east,1.8,41.0,4.9,4.7,4.6,4.9,4.6,4.6
1970.09.28,12:54:09 AM,37.09,28.59,turkey,mugla,balcilar_koycegiz,north_east,1.8,24.0,4.6,4.6,0.0,4.5,4.5,4.2
2017.02.08,12:16:14 AM,39.54,26.14,turkey,canakkale,gulpinar_ayvacik,north_east,1.8,10.6,4.1,0.0,4.1,4.1,0.0,0.0
2017.05.26,12:38:58 AM,36.9,29.02,turkey,mugla,tasbasi_dalaman,north_east,1.8,5.0,3.6,0.0,3.5,3.6,0.0,0.0
2017.04.09,12:53:58 AM,38.67,43.52,turkey,van,kozluca,north,1.8,2.2,3.9,0.0,3.6,3.9,0.0,0.0
1966.01.22,12:23:44 AM,37.65,29.95,turkey,burdur,onacak_yesilova,east,1.8,32.0,4.9,4.8,4.8,4.9,4.8,4.9
2015.10.03,12:08:03 AM,38.18,38.93,turkey,malatya,ornekkoy_puturge,east,1.8,10.6,4.1,0.0,4.1,3.9,0.0,0.0
1933.07.12,12:35:00 AM,41.22,34.02,turkey,kastamonu,tekkekoy,west,1.9,50.0,4.8,4.7,4.6,4.8,4.6,4.7
1939.08.02,12:06:17 AM,39.75,29.48,turkey,kutahya,carsamba_domanic,west,1.9,50.0,5.5,5.2,5.2,5.5,5.3,5.2
1966.12.26,12:20:01 AM,38.85,40.9,turkey,bingol,gelintepe_solhan,west,1.9,28.0,4.8,4.6,4.6,4.8,4.5,4.7
2013.11.22,12:29:18 AM,38.68,43.22,turkey,van,alakoy,west,1.9,5.0,4.6,0.0,4.5,4.6,0.0,0.0
1924.09.13,12:34:15 AM,39.96,41.94,turkey,erzurum,emre_koprukoy,south_west,1.9,10.0,6.8,6.4,6.3,6.5,6.8,6.3
1929.04.27,12:18:06 AM,40.51,31.43,turkey,bolu,sarpincik_mudurnu,south_west,1.9,70.0,4.9,4.8,4.8,4.9,4.8,4.9
1953.09.07,12:59:04 AM,41.09,33.01,turkey,karabuk,soganli_ovacik,south_west,1.9,40.0,6.0,5.8,5.7,6.0,6.0,5.7
1967.07.30,12:25:10 AM,40.77,30.56,turkey,sakarya,catalkopru_akyazi,south_west,1.9,22.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.05.08,12:10:29 AM,38.93,29.99,turkey,kutahya,allioren_dumlupinar,south_west,1.9,37.0,4.6,4.4,4.4,4.6,4.3,4.5
1971.05.14,12:18:31 AM,37.51,29.9,turkey,burdur,celtek_yesilova,south_west,1.9,24.0,4.5,4.3,4.3,4.5,4.2,4.4
2013.05.16,12:26:39 AM,37.01,28.41,turkey,mugla,citlik_ula,south_west,1.9,4.0,4.1,0.0,4.1,4.1,0.0,0.0
2017.02.12,12:51:00 AM,39.54,26.17,turkey,canakkale,yukarikoy_ayvacik,south_west,1.9,8.2,3.5,0.0,3.5,3.5,0.0,0.0
2017.07.16,12:12:06 AM,39.93,40.75,turkey,erzurum,kucukgecit_askale,south_west,1.9,5.0,3.5,0.0,3.3,3.5,0.0,0.0
1953.10.08,12:27:00 AM,40.02,38.37,turkey,sivas,yunluce_akincilar,south_east,1.9,10.0,5.2,4.9,4.9,5.2,4.9,4.9
1967.07.23,12:03:08 AM,40.4,30.3,turkey,sakarya,gunhoslar_geyve,south_east,1.9,33.0,4.3,4.1,4.1,4.3,3.9,4.2
1967.08.02,12:33:23 AM,40.67,30.46,turkey,sakarya,kayalarresitbey_erenler,south_east,1.9,30.0,4.5,4.4,4.4,4.5,4.3,4.4
1968.10.06,12:07:11 AM,38.78,32.59,turkey,konya,bogrudelik_cihanbeyli,south_east,1.9,37.0,5.1,4.8,4.8,5.1,4.8,4.8
1970.08.24,12:36:03 AM,38.32,39.45,turkey,elazig,kockonagi_maden,south_east,1.9,27.0,4.5,4.3,4.3,4.5,4.2,4.4
1970.04.21,12:29:38 AM,39.0,29.5,turkey,kutahya,comaklar_gediz,south,1.9,10.0,4.7,4.5,4.5,4.7,4.4,4.6
2014.02.22,12:42:07 AM,37.41,36.4,turkey,kahramanmaras,kuzgun_andirin,south,1.9,6.9,4.5,0.0,4.5,4.4,0.0,0.0
2016.07.03,12:05:43 AM,38.78,27.79,turkey,manisa,sazoba_akhisar,south,1.9,12.3,4.1,0.0,4.0,4.1,0.0,0.0
1926.03.03,12:58:40 AM,37.0,29.4,turkey,burdur,ibecik_golhisar,north_west,1.9,30.0,5.3,5.0,4.9,5.3,5.0,5.0
1969.03.28,12:40:14 AM,38.09,29.02,turkey,denizli,ertugrul_guney,north_west,1.9,29.0,4.7,4.6,4.3,4.7,4.5,4.6
1970.04.09,12:12:30 AM,39.11,29.41,turkey,kutahya,akkaya_gediz,north_west,1.9,34.0,5.0,4.7,4.8,5.0,4.7,4.7
2007.02.21,12:05:27 AM,38.35,39.31,turkey,diyarbakir,albayrak_cungus,north_west,1.9,7.5,5.9,0.0,5.9,5.7,0.0,0.0
2017.02.06,12:17:29 AM,39.54,26.1,turkey,canakkale,gulpinar_ayvacik,north_west,1.9,11.7,4.2,0.0,4.2,4.1,0.0,0.0
1928.05.06,12:00:00 AM,39.8,30.5,turkey,eskisehir,tepebasi,north_east,1.9,12.0,5.3,5.0,4.9,5.3,5.0,5.0
1952.03.19,12:27:29 AM,39.6,28.64,turkey,balikesir,dursunbey,north_east,1.9,40.0,5.5,5.3,5.3,5.5,5.4,5.3
1969.03.25,12:21:34 AM,39.25,28.44,turkey,balikesir,duvertepe_sindirgi,north_east,1.9,37.0,6.1,5.8,5.7,5.8,6.1,5.5
1969.04.17,12:23:28 AM,39.11,28.62,turkey,manisa,mahmutlar_demirci,north_east,1.9,10.0,4.3,4.1,4.1,4.3,3.9,4.2
2014.08.28,12:22:01 AM,37.11,36.9,turkey,gaziantep,hamidiye_nurdagi,north_east,1.9,10.1,3.9,0.0,3.9,3.7,0.0,0.0
2017.03.28,12:53:30 AM,38.3,37.16,turkey,kahramanmaras,dogan_elbistan,north_east,1.9,7.4,4.2,0.0,4.2,3.9,0.0,0.0
1918.11.13,12:13:27 AM,37.8,27.3,turkey,aydin,sogucak_kusadasi,north,1.9,35.0,5.4,5.1,5.1,5.4,5.2,5.1
1957.10.24,12:33:15 AM,40.06,29.75,turkey,bilecik,nazifpasa_pazaryeri,north,1.9,10.0,4.9,4.7,4.7,4.9,4.7,4.8
1971.05.13,12:04:14 AM,37.51,29.83,turkey,burdur,bayirbasi_yesilova,east,1.9,33.0,4.8,4.6,4.6,4.8,4.5,4.5
1938.05.14,12:45:53 AM,39.74,33.55,turkey,kirikkale,kursunkaya_keskin,west,2.0,10.0,4.9,4.8,4.8,4.9,4.8,4.9
1944.06.25,12:57:50 AM,38.97,29.87,turkey,kutahya,oysu_altintas,west,2.0,40.0,5.6,5.4,5.3,5.6,5.5,5.4
1912.08.10,12:30:00 AM,40.6,27.1,turkey,tekirdag,sarkoy,south_west,2.0,15.0,5.5,5.2,5.2,5.5,5.3,5.2
1912.08.10,12:23:00 AM,40.6,27.1,turkey,tekirdag,sarkoy,south_west,2.0,15.0,6.3,6.0,6.0,6.2,6.3,5.9
1912.08.11,12:20:00 AM,40.6,27.1,turkey,tekirdag,sarkoy,south_west,2.0,15.0,4.6,4.5,4.5,4.6,4.4,4.6
1917.04.10,12:40:02 AM,40.6,27.1,turkey,tekirdag,sarkoy,south_west,2.0,15.0,5.5,5.2,5.2,5.5,5.3,5.2
1938.05.14,12:55:00 AM,39.4,33.8,turkey,kirsehir,mollaosmanlar_kaman,south_west,2.0,30.0,4.9,4.7,4.7,4.9,4.7,4.8
1959.12.13,12:07:54 AM,39.75,38.75,turkey,erzincan,gulensu_refahiye,south_west,2.0,10.0,4.7,4.6,4.6,4.7,4.5,4.6
1969.03.24,12:13:05 AM,39.02,28.41,turkey,manisa,gunesli_gordes,south_west,2.0,43.0,5.0,4.7,0.0,5.0,4.7,4.7
1970.04.24,12:54:00 AM,39.12,28.74,turkey,kutahya,aksaz_simav,south_west,2.0,37.0,4.3,4.1,4.2,4.3,3.9,4.2
1971.06.29,12:13:41 AM,37.33,36.72,turkey,kahramanmaras,imali_turkoglu,south_west,2.0,12.0,4.8,4.6,4.6,4.8,4.5,4.5
2017.03.20,12:39:45 AM,38.65,39.8,turkey,elazig,yenikoymezreasi_kovancilar,south_west,2.0,5.6,4.0,0.0,4.0,4.0,0.0,0.0
2017.04.26,12:03:56 AM,38.67,27.57,turkey,manisa,mutevelli_saruhanli,south_west,2.0,14.0,3.8,0.0,3.8,3.6,0.0,0.0
2017.05.25,12:58:50 AM,38.67,38.14,turkey,malatya,boztepe_yazihan,south_west,2.0,5.0,4.1,0.0,3.9,4.1,0.0,0.0
1966.03.07,12:16:09 AM,39.2,41.6,turkey,mus,agackorur_varto,south_east,2.0,26.0,5.6,5.4,5.4,5.6,5.6,5.3
2013.07.19,12:17:30 AM,38.49,40.79,turkey,diyarbakir,ucdamlar_lice,south_east,2.0,5.0,3.9,0.0,3.9,3.8,0.0,0.0
2013.07.28,12:57:56 AM,41.02,34.36,turkey,corum,abdullah_kargi,south_east,2.0,8.5,4.5,0.0,4.5,4.3,0.0,0.0
2015.09.16,12:14:37 AM,40.43,42.29,turkey,erzurum,bereketli_senkaya,south_east,2.0,6.3,3.9,0.0,3.9,3.8,0.0,0.0
1933.06.28,12:54:39 AM,39.3,33.2,turkey,ankara,suyuguzel_bala,south,2.0,30.0,4.9,4.7,4.7,4.9,4.7,4.8
1970.03.29,12:05:28 AM,39.29,29.18,turkey,kutahya,yenice_emet,south,2.0,38.0,4.8,4.7,4.4,4.8,4.6,4.5
1924.09.27,12:27:42 AM,39.92,41.47,turkey,erzurum,gerdekkaya_pasinler,north_west,2.0,10.0,5.3,5.0,4.9,5.3,5.0,5.0
1941.02.09,12:28:19 AM,40.13,28.27,turkey,bursa,gonu_karacabey,north_west,2.0,30.0,4.8,4.7,4.6,4.8,4.6,4.7
1959.01.11,12:27:33 AM,36.64,29.12,turkey,mugla,fethiye,north_west,2.0,50.0,4.9,4.7,4.7,4.9,4.7,4.8
1969.03.24,12:23:31 AM,38.9,28.6,turkey,manisa,merkez_demirci,north_west,2.0,53.0,4.6,4.4,4.2,4.6,4.3,4.5
1969.05.15,12:08:13 AM,37.29,35.0,turkey,adana,guluslu_karaisali,north_west,2.0,86.0,4.7,4.5,4.5,4.7,4.4,4.6
1970.04.24,12:52:01 AM,39.01,29.72,turkey,kutahya,cukuroren_gediz,north_west,2.0,45.0,4.5,4.3,4.3,4.5,4.2,4.4
2009.02.01,12:27:16 AM,40.48,42.32,turkey,erzurum,catalelma_senkaya,north_west,2.0,5.0,4.6,0.0,4.4,4.3,0.0,4.6
2013.03.07,12:50:59 AM,40.85,36.25,turkey,amasya,sepetli_tasova,north_west,2.0,10.0,4.2,0.0,4.2,4.0,0.0,0.0
2017.03.20,12:00:18 AM,39.55,26.11,turkey,canakkale,gulpinar_ayvacik,north_west,2.0,4.3,4.2,0.0,4.2,4.2,0.0,0.0
1914.05.28,12:27:30 AM,39.84,35.8,turkey,yozgat,altili_akdagmadeni,north_east,2.0,10.0,5.5,5.3,5.3,5.5,5.4,5.3
1939.12.28,12:23:30 AM,41.05,37.01,turkey,ordu,senbolluk_ikizce,north_east,2.0,10.0,4.7,4.6,4.6,4.7,4.5,4.6
1950.09.04,12:17:12 AM,41.28,34.25,turkey,kastamonu,hoca_taskopru,north_east,2.0,10.0,5.2,4.9,4.9,5.2,4.9,4.9
1953.03.19,12:53:04 AM,40.1,27.3,turkey,canakkale,asagiinova_yenice,north_east,2.0,48.0,4.9,4.8,4.8,4.9,4.8,4.9
1953.03.22,12:17:01 AM,40.0,27.3,turkey,canakkale,bekten_yenice,north_east,2.0,26.0,4.5,4.3,4.3,4.5,4.2,4.4
1953.03.31,12:24:00 AM,40.1,27.3,turkey,canakkale,asagiinova_yenice,north_east,2.0,15.0,4.7,4.6,4.6,4.7,4.5,4.6
1957.05.29,12:17:48 AM,40.83,30.77,turkey,sakarya,nuriye_hendek,north_east,2.0,20.0,5.2,4.9,4.9,5.2,4.9,4.9
1970.03.28,12:55:14 AM,38.7,30.6,turkey,afyonkarahisar,salar,north_east,2.0,10.0,4.1,3.9,3.8,4.1,3.6,4.0
1970.04.13,12:58:15 AM,39.4,28.0,turkey,balikesir,cayustu_bigadic,north_east,2.0,33.0,4.3,4.1,4.2,4.3,3.9,4.2
1970.04.27,12:35:13 AM,38.96,29.58,turkey,kutahya,sumakli_gediz,north_east,2.0,33.0,4.8,4.7,4.7,4.8,4.7,4.8
2016.09.18,12:48:24 AM,38.9,27.68,turkey,manisa,mecidiye_akhisar,north_east,2.0,8.4,3.7,0.0,3.6,3.7,0.0,0.0
2017.05.15,12:48:41 AM,37.5,35.67,turkey,adana,postkabasakal_kozan,north,2.0,2.1,3.6,0.0,3.5,3.6,0.0,0.0
1946.02.21,12:43:12 AM,38.24,31.79,turkey,konya,sebiller_ilgin,east,2.0,60.0,5.6,5.4,5.3,5.6,5.5,5.4
1966.08.21,12:36:35 AM,39.26,41.44,turkey,mus,yarlisu_varto,east,2.0,22.0,4.9,4.7,4.7,4.9,4.7,4.8
1974.01.18,12:41:32 AM,37.87,37.86,turkey,adiyaman,cankara_golbasi,east,2.0,28.0,4.5,4.2,4.2,4.5,4.0,4.4
2014.09.04,12:53:01 AM,41.64,32.51,turkey,bartin,kayadibi,east,2.0,4.5,4.0,0.0,4.0,4.0,0.0,0.0
2017.02.08,12:38:03 AM,39.53,26.14,turkey,canakkale,gulpinar_ayvacik,east,2.0,10.4,4.6,0.0,4.6,4.5,0.0,0.0
1969.03.12,12:54:04 AM,36.77,31.43,turkey,antalya,manavgat,south_west,2.1,86.0,4.3,4.1,4.1,4.3,3.9,4.2
1969.05.03,12:07:59 AM,39.0,28.6,turkey,manisa,imrenler_demirci,south_west,2.1,25.0,4.8,4.7,4.6,4.8,4.6,4.7
2004.08.04,12:01:09 AM,37.09,27.65,turkey,mugla,mumcular_bodrum,south_west,2.1,18.0,5.5,0.0,5.4,5.5,0.0,0.0
2013.03.07,12:21:11 AM,38.75,43.49,turkey,van,meydancik,south_west,2.1,6.0,4.2,0.0,4.2,4.2,0.0,0.0
1924.09.10,12:59:40 AM,36.84,31.49,turkey,antalya,bucakseyhler_manavgat,south_east,2.1,30.0,5.3,5.0,4.9,5.3,5.0,5.0
